$DATA1 SOURCE='HSPICE' VERSION='F-2011.09 32-BIT'
$OPTION MEASFORM=3
.TITLE '$standard cell gate characterization'
delay_nand,delay_nor,delay_inv,risetime,temper,alter#
4.8556578e-11, 6.1321125e-11, 4.4563037e-11, 2.8000000e-10,  25.00000000,57
4.8819664e-11, 6.1612699e-11, 4.4745033e-11, 2.8500000e-10,  25.00000000,58
4.9080206e-11, 6.1904344e-11, 4.4921111e-11, 2.9000000e-10,  25.00000000,59
4.9342804e-11, 6.2189205e-11, 4.5107719e-11, 2.9500000e-10,  25.00000000,60
4.9606402e-11, 6.2467145e-11, 4.5302628e-11, 3.0000000e-10,  25.00000000,61
5.0035216e-11, 6.2833975e-11, 4.5813553e-11, 3.0500000e-10,  25.00000000,62
5.0298748e-11, 6.3089691e-11, 4.5945498e-11, 3.1000000e-10,  25.00000000,63
5.0542325e-11, 6.3355089e-11, 4.6123572e-11, 3.1500000e-10,  25.00000000,64
5.0857723e-11, 6.3614656e-11, 4.6264191e-11, 3.2000000e-10,  25.00000000,65
5.1090887e-11, 6.3872383e-11, 4.6449362e-11, 3.2500000e-10,  25.00000000,66
5.1260409e-11, 6.4133343e-11, 4.6676957e-11, 3.3000000e-10,  25.00000000,67
5.1435923e-11, 6.4395617e-11, 4.6899308e-11, 3.3500000e-10,  25.00000000,68
5.1618013e-11, 6.4653358e-11, 4.7112663e-11, 3.4000000e-10,  25.00000000,69
5.1847403e-11, 6.4842589e-11, 4.7219838e-11, 3.4500000e-10,  25.00000000,70
5.2010068e-11, 6.5095934e-11, 4.7436175e-11, 3.5000000e-10,  25.00000000,71
5.2061914e-11, 6.5356487e-11, 4.7708426e-11, 3.5500000e-10,  25.00000000,72
5.2287159e-11, 6.5709095e-11, 4.7942251e-11, 3.6000000e-10,  25.00000000,73
5.2555103e-11, 6.5896428e-11, 4.8024949e-11, 3.6500000e-10,  25.00000000,74
5.2737108e-11, 6.6119326e-11, 4.8196838e-11, 3.7000000e-10,  25.00000000,75
5.2886276e-11, 6.6371873e-11, 4.8413163e-11, 3.7500000e-10,  25.00000000,76
5.3387573e-11, 6.6526710e-11, 4.8589415e-11, 3.8000000e-10,  25.00000000,77
5.3287166e-11, 6.6809463e-11, 4.8881246e-11, 3.8500000e-10,  25.00000000,78
5.3324825e-11, 6.7055878e-11, 4.8858735e-11, 3.9000000e-10,  25.00000000,79
5.3487187e-11, 6.7264909e-11, 4.8995488e-11, 3.9500000e-10,  25.00000000,80
5.3648179e-11, 6.7471257e-11, 4.9134540e-11, 4.0000000e-10,  25.00000000,81
