$DATA1 SOURCE='HSPICE' VERSION='F-2011.09 32-BIT'
$OPTION MEASFORM=3
.TITLE '$standard cell gate characterization'
delay_nand,delay_nor,delay_inv,risetime,temper,alter#
6.9934241e-11, 6.8699028e-11, 5.1590546e-11, 3.1500000e-10,  25.00000000,64
7.0559855e-11, 6.9277180e-11, 5.2063571e-11, 3.2000000e-10,  25.00000000,65
7.1334772e-11, 7.0408945e-11, 5.2616271e-11, 3.2500000e-10,  25.00000000,66
7.1873587e-11, 7.1002409e-11, 5.3179445e-11, 3.3000000e-10,  25.00000000,67
7.2437289e-11, 7.1643446e-11, 5.3380506e-11, 3.3500000e-10,  25.00000000,68
7.2949928e-11, 7.2163362e-11, 5.3541927e-11, 3.4000000e-10,  25.00000000,69
7.3453465e-11, 7.2328688e-11, 5.4346466e-11, 3.4500000e-10,  25.00000000,70
7.4222446e-11, 7.3408945e-11, 5.4497587e-11, 3.5000000e-10,  25.00000000,71
7.4710067e-11, 7.3971537e-11, 5.4702221e-11, 3.5500000e-10,  25.00000000,72
7.5304774e-11, 7.4591611e-11, 5.5117298e-11, 3.6000000e-10,  25.00000000,73
7.5816764e-11, 7.4985025e-11, 5.6095877e-11, 3.6500000e-10,  25.00000000,74
7.6561001e-11, 7.5810547e-11, 5.6462249e-11, 3.7000000e-10,  25.00000000,75
7.7121829e-11, 7.6484816e-11, 5.6646191e-11, 3.7500000e-10,  25.00000000,76
7.7590834e-11, 7.6965955e-11, 5.6914358e-11, 3.8000000e-10,  25.00000000,77
7.8145627e-11, 7.7594742e-11, 5.7345670e-11, 3.8500000e-10,  25.00000000,78
7.8718150e-11, 7.8140324e-11, 5.8390047e-11, 3.9000000e-10,  25.00000000,79
7.9224556e-11, 7.8542015e-11, 5.8818097e-11, 3.9500000e-10,  25.00000000,80
7.9693744e-11, 7.8773327e-11, 5.9270363e-11, 4.0000000e-10,  25.00000000,81
